date,variable,state_code,value
2020-11-03,no_mask_requirement,Mississippi,2176.027587890625
2020-11-04,mask_requirement,Michigan,2135.010009765625
2020-11-04,mask_requirement,Mississippi,1971.509521484375
2020-11-04,no_mask_requirement,Michigan,3200.83837890625
2020-11-04,no_mask_requirement,Mississippi,2158.86767578125
2020-11-05,mask_requirement,Michigan,2234.495849609375
2020-11-05,mask_requirement,Mississippi,2022.1695556640625
2020-11-05,no_mask_requirement,Michigan,3268.5302734375
2020-11-05,no_mask_requirement,Mississippi,2206.060546875
2020-11-06,mask_requirement,Michigan,2465.49658203125
2020-11-06,mask_requirement,Mississippi,2203.32470703125
2020-11-06,no_mask_requirement,Michigan,3411.070556640625
2020-11-06,no_mask_requirement,Mississippi,2193.25390625
2020-11-07,mask_requirement,Michigan,2688.967041015625
2020-11-07,mask_requirement,Mississippi,2257.501953125
2020-11-07,no_mask_requirement,Michigan,3519.393798828125
2020-11-07,no_mask_requirement,Mississippi,2243.495361328125
2020-11-08,mask_requirement,Michigan,2854.759033203125
2020-11-08,mask_requirement,Mississippi,2330.564453125
2020-11-08,no_mask_requirement,Michigan,3582.502685546875
2020-11-08,no_mask_requirement,Mississippi,2247.290283203125
2020-11-09,mask_requirement,Michigan,3009.98291015625
2020-11-09,mask_requirement,Mississippi,2373.336669921875
2020-11-09,no_mask_requirement,Michigan,3692.515869140625
2020-11-09,no_mask_requirement,Mississippi,2286.4248046875
2020-11-10,mask_requirement,Michigan,3184.23388671875
2020-11-10,mask_requirement,Mississippi,2420.319580078125
2020-11-10,no_mask_requirement,Michigan,3817.55029296875
2020-11-10,no_mask_requirement,Mississippi,2252.81787109375
2020-11-11,mask_requirement,Michigan,3345.90673828125
2020-11-11,mask_requirement,Mississippi,2506.524169921875
2020-11-11,mask_requirement,Nebraska,9595.6533203125
2020-11-11,no_mask_requirement,Michigan,3917.42626953125
2020-11-11,no_mask_requirement,Mississippi,2251.74560546875
2020-11-11,no_mask_requirement,Nebraska,9270.43359375
2020-11-12,mask_requirement,Michigan,3487.96630859375
2020-11-12,mask_requirement,Mississippi,2524.4423828125
2020-11-12,mask_requirement,Nebraska,9692.6796875
2020-11-12,no_mask_requirement,Michigan,3987.23681640625
2020-11-12,no_mask_requirement,Mississippi,2259.535888671875
2020-11-12,no_mask_requirement,Nebraska,9204.96484375
2020-11-13,mask_requirement,Michigan,3739.53515625
2020-11-13,mask_requirement,Mississippi,2717.365234375
2020-11-13,mask_requirement,Nebraska,9730.90625
2020-11-13,no_mask_requirement,Michigan,4072.523193359375
2020-11-13,no_mask_requirement,Mississippi,2223.185791015625
2020-11-13,no_mask_requirement,Nebraska,9186.201171875
2020-11-14,mask_requirement,Michigan,3902.52197265625
2020-11-14,mask_requirement,Mississippi,2742.8232421875
2020-11-14,mask_requirement,Nebraska,9668.6015625
2020-11-14,no_mask_requirement,Michigan,4151.23486328125
2020-11-14,no_mask_requirement,Mississippi,2239.329833984375
2020-11-14,no_mask_requirement,Nebraska,9084.21875
2020-11-15,mask_requirement,Michigan,4007.22900390625
2020-11-15,mask_requirement,Mississippi,2729.921142578125
2020-11-15,mask_requirement,Nebraska,9518.0166015625
2020-11-15,no_mask_requirement,Michigan,4213.65478515625
2020-11-15,no_mask_requirement,Mississippi,2248.02197265625
2020-11-15,no_mask_requirement,Nebraska,9030.3623046875
2020-11-16,mask_requirement,Michigan,4203.71533203125
2020-11-16,mask_requirement,Mississippi,2795.5400390625
2020-11-16,mask_requirement,Nebraska,9396.232421875
2020-11-16,no_mask_requirement,Michigan,4389.62890625
2020-11-16,no_mask_requirement,Mississippi,2275.538330078125
2020-11-16,no_mask_requirement,Nebraska,8929.4443359375
2020-11-17,mask_requirement,Michigan,4375.30078125
2020-11-17,mask_requirement,Mississippi,2815.012939453125
2020-11-17,mask_requirement,Nebraska,9322.3876953125
2020-11-17,no_mask_requirement,Michigan,4439.50439453125
2020-11-17,no_mask_requirement,Mississippi,2249.071044921875
2020-11-17,no_mask_requirement,Nebraska,8734.728515625
2020-11-18,mask_requirement,Michigan,4538.8154296875
2020-11-18,mask_requirement,Mississippi,2872.74658203125
2020-11-18,mask_requirement,Nebraska,9260.16015625
2020-11-18,no_mask_requirement,Michigan,4565.310546875
2020-11-18,no_mask_requirement,Mississippi,2245.884033203125
2020-11-18,no_mask_requirement,Nebraska,8818.6806640625
2020-11-19,mask_requirement,Michigan,4580.35693359375
2020-11-19,mask_requirement,Mississippi,2858.43359375
2020-11-19,mask_requirement,Nebraska,9146.3505859375
2020-11-19,no_mask_requirement,Michigan,4673.29345703125
2020-11-19,no_mask_requirement,Mississippi,2231.387939453125
2020-11-19,no_mask_requirement,Nebraska,8652.8837890625
2020-11-20,mask_requirement,Michigan,4743.65771484375
2020-11-20,mask_requirement,Mississippi,2920.821533203125
2020-11-20,mask_requirement,Nebraska,8952.322265625
2020-11-20,no_mask_requirement,Michigan,4676.91357421875
2020-11-20,no_mask_requirement,Mississippi,2224.185302734375
2020-11-20,no_mask_requirement,Nebraska,8490.6904296875
2020-11-21,mask_requirement,Michigan,4830.75439453125
2020-11-21,mask_requirement,Mississippi,2892.759765625
2020-11-21,mask_requirement,Nebraska,8777.4677734375
2020-11-21,no_mask_requirement,Michigan,4811.66259765625
2020-11-21,no_mask_requirement,Mississippi,2237.80419921875
2020-11-21,no_mask_requirement,Nebraska,8451.056640625
2020-11-22,mask_requirement,Michigan,4862.63427734375
2020-11-22,mask_requirement,Mississippi,2901.6826171875
2020-11-22,mask_requirement,Nebraska,8765.0810546875
2020-11-22,no_mask_requirement,Michigan,4776.44677734375
2020-11-22,no_mask_requirement,Mississippi,2296.022705078125
2020-11-22,no_mask_requirement,Nebraska,8417.0361328125
2020-11-23,mask_requirement,Michigan,4975.04443359375
2020-11-23,mask_requirement,Mississippi,2951.063720703125
2020-11-23,mask_requirement,Nebraska,9008.90625
2020-11-23,no_mask_requirement,Michigan,4834.11083984375
2020-11-23,no_mask_requirement,Mississippi,2302.119384765625
2020-11-23,no_mask_requirement,Nebraska,8445.0380859375
2020-11-24,mask_requirement,Michigan,5040.494140625
2020-11-24,mask_requirement,Mississippi,2949.129638671875
2020-11-24,mask_requirement,Nebraska,8840.671875
2020-11-24,no_mask_requirement,Michigan,4851.15869140625
2020-11-24,no_mask_requirement,Mississippi,2289.5498046875
2020-11-24,no_mask_requirement,Nebraska,8399.169921875
2020-11-25,mask_requirement,Michigan,5104.322265625
2020-11-25,mask_requirement,Mississippi,2959.467529296875
2020-11-25,mask_requirement,Nebraska,8925.1982421875
2020-11-25,no_mask_requirement,Michigan,5035.4736328125
2020-11-25,no_mask_requirement,Mississippi,2276.97900390625
2020-11-25,no_mask_requirement,Nebraska,8623.9775390625
2020-11-26,mask_requirement,Michigan,5056.43798828125
2020-11-26,mask_requirement,Mississippi,2889.3466796875
2020-11-26,mask_requirement,Nebraska,8716.5966796875
2020-11-26,no_mask_requirement,Michigan,5110.6142578125
2020-11-26,no_mask_requirement,Mississippi,2262.101318359375
2020-11-26,no_mask_requirement,Nebraska,8677.28515625
2020-11-27,mask_requirement,Michigan,5109.64794921875
2020-11-27,mask_requirement,Mississippi,2938.34814453125
2020-11-27,mask_requirement,Nebraska,8505.6943359375
2020-11-27,no_mask_requirement,Michigan,5061.14794921875
2020-11-27,no_mask_requirement,Mississippi,2272.93505859375
2020-11-27,no_mask_requirement,Nebraska,8689.966796875
2020-11-28,mask_requirement,Michigan,5163.75341796875
2020-11-28,mask_requirement,Mississippi,2909.42333984375
2020-11-28,mask_requirement,Nebraska,8300.1953125
2020-11-28,no_mask_requirement,Michigan,5129.8232421875
2020-11-28,no_mask_requirement,Mississippi,2252.930419921875
2020-11-28,no_mask_requirement,Nebraska,8581.4833984375
2020-11-29,mask_requirement,Michigan,5154.595703125
2020-11-29,mask_requirement,Mississippi,2968.004150390625
2020-11-29,mask_requirement,Nebraska,8277.6650390625
2020-11-29,no_mask_requirement,Michigan,5210.61962890625
2020-11-29,no_mask_requirement,Mississippi,2262.03466796875
2020-11-29,no_mask_requirement,Nebraska,8651.484375
2020-11-30,mask_requirement,Michigan,5211.04248046875
2020-11-30,mask_requirement,Mississippi,2957.700927734375
2020-11-30,mask_requirement,Nebraska,8200.140625
2020-11-30,no_mask_requirement,Michigan,5283.88623046875
2020-11-30,no_mask_requirement,Mississippi,2260.36865234375
2020-11-30,no_mask_requirement,Nebraska,8868.91015625
2020-12-01,mask_requirement,Michigan,5114.60791015625
2020-12-01,mask_requirement,Mississippi,3058.4345703125
2020-12-01,mask_requirement,Nebraska,7903.37646484375
2020-12-01,no_mask_requirement,Michigan,5219.65576171875
2020-12-01,no_mask_requirement,Mississippi,2444.933349609375
2020-12-01,no_mask_requirement,Nebraska,8093.87109375
2020-12-02,mask_requirement,Michigan,5037.185546875
2020-12-02,mask_requirement,Mississippi,3323.221923828125
2020-12-02,mask_requirement,Nebraska,7477.05419921875
2020-12-02,no_mask_requirement,Michigan,5231.72509765625
2020-12-02,no_mask_requirement,Mississippi,2659.498291015625
2020-12-02,no_mask_requirement,Nebraska,7698.5830078125
2020-12-03,mask_requirement,Michigan,4990.673828125
2020-12-03,mask_requirement,Mississippi,3492.927490234375
2020-12-03,mask_requirement,Nebraska,7347.81298828125
2020-12-03,no_mask_requirement,Michigan,5235.66064453125
2020-12-03,no_mask_requirement,Mississippi,2949.112548828125
2020-12-03,no_mask_requirement,Nebraska,7440.4013671875
2020-12-04,mask_requirement,Michigan,4787.3671875
2020-12-04,mask_requirement,Mississippi,3524.405517578125
2020-12-04,mask_requirement,Nebraska,6699.8037109375
2020-12-04,no_mask_requirement,Michigan,5259.65380859375
2020-12-04,no_mask_requirement,Mississippi,3110.178466796875
2020-12-04,no_mask_requirement,Nebraska,7127.34619140625
2020-12-05,mask_requirement,Michigan,4682.07861328125
2020-12-05,mask_requirement,Mississippi,3634.55322265625
2020-12-05,mask_requirement,Nebraska,6313.39013671875
2020-12-05,no_mask_requirement,Michigan,5217.9365234375
2020-12-05,no_mask_requirement,Mississippi,3203.63720703125
2020-12-05,no_mask_requirement,Nebraska,7016.58251953125
2020-12-06,mask_requirement,Michigan,4545.21435546875
2020-12-06,mask_requirement,Mississippi,3722.924560546875
2020-12-06,mask_requirement,Nebraska,6034.7802734375
2020-12-06,no_mask_requirement,Michigan,5196.44921875
2020-12-06,no_mask_requirement,Mississippi,3319.7373046875
2020-12-06,no_mask_requirement,Nebraska,6719.318359375
2020-12-07,mask_requirement,Michigan,4423.0439453125
2020-12-07,mask_requirement,Mississippi,3798.351318359375
2020-12-07,mask_requirement,Nebraska,5937.59033203125
2020-12-07,no_mask_requirement,Michigan,5130.53173828125
2020-12-07,no_mask_requirement,Mississippi,3525.262939453125
2020-12-07,no_mask_requirement,Nebraska,6566.58203125
2020-12-08,mask_requirement,Michigan,4322.62646484375
2020-12-08,mask_requirement,Mississippi,3887.794921875
2020-12-08,mask_requirement,Nebraska,5680.861328125
2020-12-08,no_mask_requirement,Michigan,5059.49462890625
2020-12-08,no_mask_requirement,Mississippi,3601.110107421875
2020-12-08,no_mask_requirement,Nebraska,6407.15771484375
2020-12-09,mask_requirement,Michigan,4243.779296875
2020-12-09,mask_requirement,Mississippi,4026.314208984375
2020-12-09,mask_requirement,Nebraska,5487.15234375
2020-12-09,no_mask_requirement,Michigan,5073.45263671875
2020-12-09,no_mask_requirement,Mississippi,3619.789306640625
2020-12-09,no_mask_requirement,Nebraska,6213.8046875
2020-12-10,mask_requirement,Michigan,4259.13427734375
2020-12-10,mask_requirement,Mississippi,4131.0107421875
2020-12-10,mask_requirement,Nebraska,5368.439453125
2020-12-10,no_mask_requirement,Michigan,5075.64404296875
2020-12-10,no_mask_requirement,Mississippi,3829.17626953125
2020-12-10,no_mask_requirement,Nebraska,6103.892578125
2020-12-11,mask_requirement,Michigan,4089.2587890625
2020-12-11,mask_requirement,Mississippi,4084.826416015625
2020-12-11,mask_requirement,Nebraska,5079.99365234375
2020-12-11,no_mask_requirement,Michigan,5019.1787109375
2020-12-11,no_mask_requirement,Mississippi,3827.9150390625
2020-12-11,no_mask_requirement,Nebraska,5794.85546875
2020-12-12,mask_requirement,Michigan,4002.90625
2020-12-12,mask_requirement,Mississippi,4165.84033203125
2020-12-12,mask_requirement,Nebraska,4917.3544921875
2020-12-12,no_mask_requirement,Michigan,4986.23291015625
2020-12-12,no_mask_requirement,Mississippi,3863.6376953125
2020-12-12,no_mask_requirement,Nebraska,5686.45849609375
2020-12-13,mask_requirement,Michigan,3883.0234375
2020-12-13,mask_requirement,Mississippi,4157.642578125
2020-12-13,mask_requirement,Nebraska,4831.41357421875
2020-12-13,no_mask_requirement,Michigan,5060.3701171875
2020-12-13,no_mask_requirement,Mississippi,3850.28369140625
2020-12-13,no_mask_requirement,Nebraska,5491.439453125
2020-12-14,mask_requirement,Michigan,3768.863037109375
2020-12-14,mask_requirement,Mississippi,4156.20947265625
2020-12-14,mask_requirement,Nebraska,4780.1044921875
2020-12-14,no_mask_requirement,Michigan,5001.09521484375
2020-12-14,no_mask_requirement,Mississippi,3901.48681640625
2020-12-14,no_mask_requirement,Nebraska,5391.16357421875
2020-12-15,mask_requirement,Michigan,3675.15380859375
2020-12-15,mask_requirement,Mississippi,4173.33349609375
2020-12-15,mask_requirement,Nebraska,4628.89111328125
2020-12-15,no_mask_requirement,Michigan,4952.7412109375
2020-12-15,no_mask_requirement,Mississippi,3924.9697265625
2020-12-15,no_mask_requirement,Nebraska,5374.50927734375
2020-12-16,mask_requirement,Michigan,3614.323974609375
2020-12-16,mask_requirement,Mississippi,4264.9921875
2020-12-16,mask_requirement,Nebraska,4674.94970703125
2020-12-16,no_mask_requirement,Michigan,5001.06689453125
2020-12-16,no_mask_requirement,Mississippi,3969.34326171875
2020-12-16,no_mask_requirement,Nebraska,5340.71142578125
2020-12-17,mask_requirement,Michigan,3581.634033203125
2020-12-17,mask_requirement,Mississippi,4307.58447265625
2020-12-17,mask_requirement,Nebraska,4636.69091796875
2020-12-17,no_mask_requirement,Michigan,5058.0556640625
2020-12-17,no_mask_requirement,Mississippi,4136.50537109375
2020-12-17,no_mask_requirement,Nebraska,5342.00390625
2020-12-18,mask_requirement,Michigan,3472.743408203125
2020-12-18,mask_requirement,Mississippi,4250.7998046875
2020-12-18,mask_requirement,Nebraska,4527.4921875
2020-12-18,no_mask_requirement,Michigan,5092.88330078125
2020-12-18,no_mask_requirement,Mississippi,4201.560546875
2020-12-18,no_mask_requirement,Nebraska,5311.24658203125
2020-12-19,mask_requirement,Michigan,3399.492431640625
2020-12-19,mask_requirement,Mississippi,4262.37646484375
2020-12-19,mask_requirement,Nebraska,4453.2451171875
2020-12-19,no_mask_requirement,Michigan,5084.615234375
2020-12-19,no_mask_requirement,Mississippi,4144.73779296875
2020-12-19,no_mask_requirement,Nebraska,5108.11962890625
2020-12-20,mask_requirement,Michigan,3332.89208984375
2020-12-20,mask_requirement,Mississippi,4282.14599609375
2020-12-20,mask_requirement,Nebraska,4432.794921875
2020-12-20,no_mask_requirement,Michigan,5096.68212890625
2020-12-20,no_mask_requirement,Mississippi,4284.99755859375
2020-12-20,no_mask_requirement,Nebraska,5200.265625
2020-12-21,mask_requirement,Michigan,3263.4814453125
2020-12-21,mask_requirement,Mississippi,4256.94677734375
2020-12-21,mask_requirement,Nebraska,4419.53173828125
2020-12-21,no_mask_requirement,Michigan,5159.9150390625
2020-12-21,no_mask_requirement,Mississippi,4241.98681640625
2020-12-21,no_mask_requirement,Nebraska,5165.92626953125
2020-12-22,mask_requirement,Michigan,3204.73095703125
2020-12-22,mask_requirement,Mississippi,4315.9794921875
2020-12-22,mask_requirement,Nebraska,4366.689453125
2020-12-22,no_mask_requirement,Michigan,5197.12109375
2020-12-22,no_mask_requirement,Mississippi,4296.05126953125
2020-12-22,no_mask_requirement,Nebraska,5133.8203125
2020-12-23,mask_requirement,Michigan,3183.223876953125
2020-12-23,mask_requirement,Mississippi,4393.009765625
2020-12-23,mask_requirement,Nebraska,4389.8251953125
2020-12-23,no_mask_requirement,Michigan,5290.47900390625
2020-12-23,no_mask_requirement,Mississippi,4437.82373046875
2020-12-23,no_mask_requirement,Nebraska,5091.5224609375
2020-12-24,mask_requirement,Michigan,3137.47607421875
2020-12-24,mask_requirement,Mississippi,4470.37841796875
2020-12-24,mask_requirement,Nebraska,4420.5400390625
2020-12-24,no_mask_requirement,Michigan,5331.06494140625
2020-12-24,no_mask_requirement,Mississippi,4558.08642578125
2020-12-24,no_mask_requirement,Nebraska,5058.86767578125
2020-12-25,mask_requirement,Michigan,3039.4208984375
2020-12-25,mask_requirement,Mississippi,4404.82666015625
2020-12-25,mask_requirement,Nebraska,4226.80029296875
2020-12-25,no_mask_requirement,Michigan,5400.8486328125
2020-12-25,no_mask_requirement,Mississippi,4630.88525390625
2020-12-25,no_mask_requirement,Nebraska,4932.34228515625
2020-12-26,mask_requirement,Michigan,3005.89892578125
2020-12-26,mask_requirement,Mississippi,4442.0615234375
2020-12-26,mask_requirement,Nebraska,4249.55859375
2020-12-26,no_mask_requirement,Michigan,5382.638671875
2020-12-26,no_mask_requirement,Mississippi,4590.439453125
2020-12-26,no_mask_requirement,Nebraska,5011.22021484375
2020-12-27,mask_requirement,Michigan,2965.015869140625
2020-12-27,mask_requirement,Mississippi,4398.703125
2020-12-27,mask_requirement,Nebraska,4241.54443359375
2020-12-27,no_mask_requirement,Michigan,5301.40478515625
2020-12-27,no_mask_requirement,Mississippi,4570.4521484375
2020-12-27,no_mask_requirement,Nebraska,4979.71533203125
2020-12-28,mask_requirement,Michigan,2891.08349609375
2020-12-28,mask_requirement,Mississippi,4389.69189453125
2020-12-28,mask_requirement,Nebraska,4280.77685546875
2020-12-28,no_mask_requirement,Michigan,5286.91455078125
2020-12-28,no_mask_requirement,Mississippi,4614.212890625
2020-12-28,no_mask_requirement,Nebraska,4875.3212890625
2020-12-29,mask_requirement,Michigan,2851.573974609375
2020-12-29,mask_requirement,Mississippi,4395.173828125
2020-12-29,mask_requirement,Nebraska,4239.69482421875
2020-12-29,no_mask_requirement,Michigan,5356.80126953125
2020-12-29,no_mask_requirement,Mississippi,4533.123046875
2020-12-29,no_mask_requirement,Nebraska,4883.93994140625
2020-12-30,mask_requirement,Michigan,2821.957763671875
2020-12-30,mask_requirement,Mississippi,4433.62451171875
2020-12-30,mask_requirement,Nebraska,4257.46923828125
2020-12-30,no_mask_requirement,Michigan,5368.33154296875
2020-12-30,no_mask_requirement,Mississippi,4509.9140625
2020-12-30,no_mask_requirement,Nebraska,4898.6337890625
2020-12-31,mask_requirement,Michigan,2834.365234375
2020-12-31,mask_requirement,Mississippi,4480.6044921875
2020-12-31,mask_requirement,Nebraska,4253.84423828125
2020-12-31,no_mask_requirement,Michigan,5367.4794921875
2020-12-31,no_mask_requirement,Mississippi,4416.2138671875
2020-12-31,no_mask_requirement,Nebraska,4980.80224609375
2021-01-01,mask_requirement,Michigan,2912.9248046875
2021-01-01,mask_requirement,Mississippi,4620.537109375
2021-01-01,mask_requirement,Nebraska,4208.87255859375
2021-01-01,no_mask_requirement,Michigan,5094.42236328125
2021-01-01,no_mask_requirement,Mississippi,4548.4716796875
2021-01-01,no_mask_requirement,Nebraska,4465.08984375
2021-01-02,mask_requirement,Michigan,2914.00244140625
2021-01-02,mask_requirement,Mississippi,4760.41552734375
2021-01-02,mask_requirement,Nebraska,4116.47314453125
2021-01-02,no_mask_requirement,Michigan,4828.64697265625
2021-01-02,no_mask_requirement,Mississippi,4626.6904296875
2021-01-02,no_mask_requirement,Nebraska,4111.25390625
2021-01-03,mask_requirement,Michigan,2937.575927734375
2021-01-03,mask_requirement,Mississippi,4810.15283203125
2021-01-03,mask_requirement,Nebraska,4019.19189453125
2021-01-03,no_mask_requirement,Michigan,4721.34716796875
2021-01-03,no_mask_requirement,Mississippi,4571.666015625
2021-01-03,no_mask_requirement,Nebraska,3987.477783203125
2021-01-04,mask_requirement,Michigan,2992.2158203125
2021-01-04,mask_requirement,Mississippi,4864.65283203125
